YB,DIAM,MASS,L_BOL,LM,TEMP,LRATIO,T_BOL,SURF_DENS,F8,e_F8,F12,e_F12,F24,e_F24,F70,e_F70,F160,e_F160,F250,e_F250,F350,e_F350,F500,e_F500,F870,e_F870,F1100,e_F1100,DIST,N8,N12,N24,N70,f_MULTI,f_CEXT
1058,0.263918919,1680.180312,6551.317797,3.899175434,20.9,29.3,32.04,6.24,3.2005,0.3626,0.6197,0.4607,7.7605,0.2107,153.0375,0.4655,300.08,0.051779526,416.464,0.034408736,152.593,0.039713487,57.431,0.02984451,11.11,,10.605,0.06298916,4.34,6,6,6,6,1,0
1059,0.210383795,42.25326535,1339.470347,31.7009901,23.9,158.3,53.86,0.26,1.2117,0.3503,0.4199,0.4027,2.015,0.3037,25.3536,0.2787,35.739,0.032737345,21.986,0.036477758,6.104,0.10550459,1.825,0.07890411,0.445,0.2,,,4.29,6,6,6,6,0,0
1061,0.426835443,368.9809054,784.9849988,2.127440709,13.6,37.5,43.85,0.53,0.192,0.3991,0.0138,0.5742,0.0982,0.2253,4.2746,0.2294,10.698,0.056552628,10.068,0.1075685284750585,7.742,0.07375355,4.291,0.07504079,,,1.09,0.13394494,5.62,6,6,6,6,0,0
1062,0.759630996,1672.103604,1674.59411,1.001489444,12.2,23.7,46.15,0.78,0.3296,0.3685,0.0608,0.4895,0.6632,0.25,11.7628,0.1743,21.574,0.046954668,51.279,0.1016400454998825,22.634,0.08129363,13.917,0.083279446,2.18,,5.037,0.074647605,5.64,6,6,6,6,0,0
1063,0.403421053,308.7978359,1493.337846,4.835972513,15.9,56.9,44.65,0.5,0.9242,0.2627,0.2306,0.5283,0.8567,0.3328,22.3278,0.239,35.186,0.042744272,44.984,0.055775388,16.479,0.05570726,8.282,0.084882885,0.97,,0.719,0.14047289,4.38,6,6,6,6,0,0
1064,0.444356436,179.0938122,2688.768692,15.01318588,17.7,136.6,54.11,0.24,0.8144,0.3436,0.2357,0.4518,1.3101,0.3383,23.0164,0.1974,24.517,0.036097401,19.422,0.060446917,8.338,0.0632046,,,0.621,0.19967794,,,5.61,6,6,6,6,0,0
1066,0.402923077,373.0236923,1537.853538,4.122669874,15.4,52.8,47.69,0.62,0.888,0.6026,0.2535,0.461,0.8375,0.3515,,,37.556,0.059164977,34.91,0.056946435,20.727,0.063733295,8.47,0.055844154,1.51,,1.784,0.10426009,4.32,6,6,6,6,1,0
1068,0.2725,139.7987564,4950.164094,35.40921409,24.1,176.2,52.99,0.51,1.7881,0.2662,0.4511,0.4744,3.9516,0.2514,79.6764,0.1167,111.972,0.028730397,71.092,0.086676422,22.373,0.048004292,7.94,0.061712846,0.8,,0.803,0.15193027,4.36,6,6,6,6,1,0
1069,0.274273319,187.2148766,5716.538725,30.53463927,22.1,179.4,52.57,0.68,0.466,0.4151,0.1482,0.5204,2.2878,0.3431,85.5202,0.1913,103.017,0.020550007,72.189,0.03339844,19.812,0.058449425,6.801,0.12718718,1.76,,4.234,0.07675956,4.36,6,6,6,6,0,0
1070,0.539047619,287.3485301,2388.195113,8.311144353,17.4,78.2,44.75,0.26,0.425,0.5631,0.128,0.6772,0.2523,0.4874,17.8485,0.1975,35.373,0.035337687,28.901,0.068025326,10.747,0.15018144,,,,,,,5.66,6,6,6,6,0,0
1071,0.313333333,222.0416021,1063.495247,4.78962157,16.1,55.1,50.89,0.6,1.1359,0.9875,0.1653,1.6756,0.4585,1.6697,6.6661,0.803,28.947,0.022800291,39.504,0.052146617,14.362,,5.458,0.04470502,0.94,,1.188,0.12962963,4.23,6,6,6,6,0,0
1072,0.57356091,200.9372631,1397.539169,6.955102041,14.9,95.7,49.26,0.16,0.2737,0.6932,0.0831,0.643,0.2743,0.5754,13.6914,0.4633,15.617,0.070628164,23.706,0.08305914,7.798,,3.73,0.06005362,,,0.502,0.16733068,4.51,6,6,6,6,1,0
1073,0.350902318,107.1667047,856.522264,7.992428868,16.7,83.3,46.7,0.23,0.3141,0.2552,,,0.2877,0.3327,11.8587,0.0721,17.367,0.032475385,20.907,0.04343043,6.127,0.054023176,3.001,0.07964012,0.681,0.19970633,0.551,0.17967331,4.37,7,0,7,7,0,0
1074,0.339801784,201.7357974,256.6840108,1.272377109,13.3,23.4,36.89,0.47,0.0688,0.2619,0.0338,0.1256,0.0618,0.3624,2.8783,0.1418,8.332,0.041406625,12.623,0.066782856,6.222,0.086949535,3.491,0.12517904,0.467,0.19914347,,,4.34,7,7,7,7,0,0
1075,0.342631579,130.2436195,4278.858078,32.85272702,21.6,199.7,50.64,0.29,0.7946,0.5506,0.3623,0.3206,1.9837,0.269,72.5768,0.1554,67.526,0.025442053,44.945,0.018066525,14.492,0.028360477,6.011,0.06538013,0.87,,0.912,0.12719297,4.34,7,7,7,7,1,0
1076,0.493589744,261.268902,19667.97502,75.27866831,26.5,313.2,53.67,0.29,7.737,1.059,3.2211,1.3366,,,,,279.396,0.072935906,136.283,0.070522369,51.924,0.115322396,13.102,0.0737292,2.29,,6.3,0.06603175,4.55,7,7,7,7,0,0
1078,0.450396825,248.2973356,3402.647213,13.70392157,18.5,115,49.13,0.32,1.215,0.2117,0.3401,0.3725,1.0151,0.6309,,,61.778,0.1529347009327533,40.791,0.1971268261678051,20.725,0.14624849,,,,,,,4.54,7,7,7,7,0,0
1079,0.559080068,1048.425878,9262.369283,8.834548514,18.6,74.1,51.4,0.91,0.323,0.1688,0.1335,0.3953,1.4418,0.2445,15.9275,0.1463,41.483,0.026782054,37.61,0.035761766,12.345,0.09574727,4.613,0.13353567,0.67,,,,10.76,7,7,7,7,0,0
1080,0.6075028,142.7345583,960.1455892,6.726791329,16.5,72.3,44.5,0.1,0.6282,0.2849,0.2322,0.4614,0.4195,0.315,13.1429,0.3414,24.162,0.068164885,15.069,0.1130134680108342,9.974,0.083617404,3.94,0.09492386,,,1.017,0.13962637,4.34,7,7,7,7,0,0
1081,0.45105673,1763.848963,121975.7629,69.15317892,28.6,264.3,54.15,2.29,4.6017,0.4909,4.0877,0.4286,,,645.626,0.1666,526.688,0.020040328,422.406,0.019670649,113.696,0.016816774,34.586,0.006852484,5.43,,18.074,0.061580174,8.11,7,7,0,7,0,0
1082,0.148722045,9.255855168,98.08120426,10.59666584,18.4,89.3,46.75,0.11,0.3701,0.1987,0.145,0.4542,0.3144,0.3751,7.3769,0.1948,12.805,0.039359626,12.599,0.055004367,3.854,0.05474831,1.624,0.0862069,0.056,0.19642857,,,1.9,7,7,7,7,1,0
1083,1.198799368,1331.102881,20057.88395,15.06862034,21.2,94.5,43.04,0.25,0.7827,0.5631,,,0.426,0.384,21.2514,0.3429,85.019,0.038779566,48.915,0.038699785,20.499,0.05839309,6.66,0.062462464,0.94,,0.693,0.17893218,12.44,7,7,7,7,1,0
1084,0.176453901,43.14831668,6468.787949,149.9198218,33,432.6,51.37,0.38,0.4114,0.3527,0.1092,0.4242,0.2611,0.2667,9.7687,0.166,20.042,0.041313243,9.737,0.1512786330071956,1.157,0.06914434,,,1.442,0.19972259,,,12.44,7,7,7,7,0,0
1085,0.54180602,3368.203264,54875.88047,16.29233041,21.9,103.1,48.35,3.06,1.914,0.3938,1.3096,0.4497,,,231.7363,0.193,323.516,0.030956739,324.069,0.023386995,114.056,0.022515256,43.906,0.04987929,5.76,,15.651,0.062104657,8.1,7,7,0,7,1,0
1086,0.656400426,1449.756514,19998.35984,13.79428865,19.7,102.9,47.62,0.91,1.8258,0.3086,0.7216,0.447,3.3469,0.0766,60.8895,0.2948,137.742,0.03172598,99.35,0.071987921,32.758,0.056749497,26.902,0.05624117,2.7,,,,8.11,7,7,7,7,0,0
1087,0.556052367,655.3660664,32730.12211,49.94174064,22.1,292.6,54.44,0.56,3.4898,0.1958,1.641,0.3389,,,151.2574,0.126,101.156,0.030131679,92.76,0.036028461,25.597,0.01793179,7.392,0.052218616,1.06,,0.677,0.12407681,8.12,7,7,0,7,0,0
1088,0.605403141,1318.145774,4086.859927,3.100461274,16.9,32.3,40.43,0.96,,,,,,,,,46.68,0.068723221,55.9,0.026100179,26.492,0.027555488,10.748,0.027446965,1.33,,1.101,0.11262489,8.03,7,7,7,7,1,0
1090,0.11179828,21.14651723,63.91819718,3.022634719,14.6,43.7,47.94,0.45,0.2052,0.2621,0.0502,0.4003,0.1554,0.2245,4.8279,0.0727,8.941,0.023151773,10.622,0.035304086,4.71,,1.833,0.13038734,,,0.19,0.38421053,1.81,7,7,7,7,0,0
1091,0.28849711,958.6673427,15419.39642,16.08419911,23.6,88.3,45.27,2.98,0.6974,0.5485,,,,,51.0392,0.2926,139.405,0.019253255,148.521,0.030978783,37.235,0.025298776,11.699,0.04607231,2.68,,7.404,0.06469476,8.05,7,7,7,7,0,0
1093,0.834949267,1569.554011,20759.52625,13.22638539,15.8,160.3,57.05,0.59,,,0.3975,0.9102,,,,,48.655,0.1951289782113963,55.754,0.1683646031481748,16.421,0.55221975,,,,,,,8.05,7,7,0,7,0,0
1094,0.431917098,2938.361922,3045.240889,1.036373657,13.2,21.6,31.61,4.17,,,,,,,,,125.222,0.3531248644009801,196.394,0.07466623,79.79,0.035142247,31.619,0.020494007,4.55,,20.463,0.061818894,5.21,7,0,0,7,0,0
1095,0.301506024,185.0673477,301.0161731,1.626522327,13.9,26.8,39.23,0.54,0.1145,0.382,0.0413,0.5377,0.1442,0.3579,2.0323,0.306,8.871,0.035734416,13.911,0.042628136,5.805,0.049956933,4.058,0.10004928,,,0.498,0.1807229,4.55,7,7,7,7,0,0
1097,0.307592593,1248.30349,21098.74427,16.90193486,26.4,76.7,39.69,3.6,,,0.6267,0.6554,,,,,731.514,0.025631772,650.781,0.02290786,220.538,0.02037744,61.972,0.02415607,9.61,,14.246,0.06296504,4.53,7,7,7,7,0,0
1099,0.316636528,735.721864,8683.911715,11.80325357,19.3,93.8,51.01,1.99,2.0724,0.446,0.979,0.4505,4.9456,0.2096,73.8824,0.1593,117.226,0.025506287,126.31,0.018058744,48.761,0.012899653,17.987,0.018846944,2.5,,1.562,0.09346991,5.15,7,7,7,7,1,0
1100,0.402711864,93.98746917,793.8590383,8.446434885,18.2,73.1,43.63,0.15,0.3356,0.3791,0.1366,0.3726,0.1982,0.4137,10.8684,0.1776,24.359,0.030625231,18.995,0.034745987,6.776,0.07659386,2.594,0.14996144,,,0.48,0.18125,4.32,7,7,7,7,0,0
1103,0.809478261,728.5805974,6737.725679,9.247742395,15.8,110,52.07,0.29,0.6314,0.2671,0.2194,0.26,0.7434,0.2227,15.6023,0.133,14.765,0.035895697,19.287,0.064603103,6.937,0.08634856,2.515,0.084691845,,,0.423,0.18912528,10.7,7,7,7,7,0,0
1104,0.171383855,31.76452453,299.5079316,9.429007234,16.3,104.6,50.66,0.29,0.5907,0.2628,0.2119,0.3478,1.1544,0.2041,23.7932,0.084,20.728,0.023446546,20.138,0.056609394,7.254,0.08574579,6.847,0.11260406,,,0.723,0.1383126,2.02,7,7,7,7,0,0
1105,0.837337165,817.9792799,13303.06595,16.26332876,20,115.2,46.36,0.31,1.4589,0.6547,0.519,0.6253,0.9533,0.5147,,,92.782,0.025263522,71.675,0.045622602,24.366,0.04411886,9.826,0.077447586,0.86,,1.173,0.0912191,8.02,7,7,7,7,1,0
1106,0.439437148,742.0990844,1673.120977,2.254578953,14.2,35.9,54.06,1.01,1.0149,0.2028,0.4531,0.2865,2.3826,0.211,22.2746,0.1944,33.371,0.026040575,51.936,0.054605668,26.715,0.028298708,11.159,0.032350566,1.47,,1.952,0.095799185,4.78,7,7,7,7,0,0
1109,0.350240124,37.69489854,263.5714622,6.992231638,16.7,72.7,48.22,0.08,0.1628,0.4182,0.0569,0.6774,0.2566,0.2868,3.1961,0.1881,5.099,0.047656403,5.651,0.046717395,1.939,0.10469314,0.668,0.11526946,,,,,4.71,7,7,7,7,0,0
1111,0.612421875,541.7448486,4700.497137,8.676588526,17.1,87,52.54,0.39,3.5207,0.3787,1.3238,0.3943,3.4924,0.2837,89.1409,0.1762,60.384,0.085668387,91.719,0.037167871,27.467,0.0735792,19.302,0.06916382,1,,,,4.68,7,7,7,7,0,0
1112,0.095868644,3.624850303,52.50886094,14.48580122,20,101,57.61,0.1,0.1579,0.2125,0.0659,0.5222,0.3858,0.2219,3.6454,0.2049,8.349,0.049586777,6.427,0.067372024,1.655,0.14803626,,,,,,,1.81,7,7,7,7,0,0
1113,0.088591118,3.044616554,84.95576172,27.90359976,21.8,167.2,61.13,0.1,0.3074,0.2915,0.117,0.3422,0.2793,0.2728,7.1779,0.1261,10.627,0.027853581,8.228,0.092732136,2.343,0.045241144,,,,,,,1.78,7,7,7,7,0,0
1114,0.131775701,18.18040877,194.5781291,10.70262674,17.2,105.5,54.15,0.28,0.5167,0.4282,0.2663,0.3579,0.4755,0.3057,17.8583,0.1562,20.863,0.017399224,15.568,0.051194758,7.852,0.0345135,3.785,0.10383091,0.94,0.19999999,1.328,0.12274097,1.8,7,7,7,7,1,0
1117,0.521316501,226.0582453,2926.565219,12.94606713,17.9,115.9,49.78,0.22,1.0131,0.3575,0.5714,0.4068,2.3,0.3413,38.1254,0.2859,57.778,0.044272908,43.229,0.05891878,18.782,0.05526568,7.445,,,,2.181,0.09215956,4.22,7,7,7,7,1,0
1119,0.644330118,738.1763434,1939.312164,2.627166504,14.3,40.1,45.23,0.47,0.2095,0.505,0.0811,0.4072,0.3271,0.2577,9.2354,0.161,14.566,0.01771248,20.319,0.082779666,8.173,0.13569067,4.308,,,,,,7.91,7,7,7,7,0,0
1120,0.709237473,1003.34245,9480.434093,9.448851775,18.1,83,46.77,0.53,1.7623,0.2368,0.6253,0.3368,1.2809,0.3278,57.1434,0.1655,68.13,0.054293261,53.937,0.05367373,26.153,0.03689825,,,1.21,,,,7.94,7,7,7,7,0,0
1122,0.468240838,227.4518222,3894.247364,17.1211966,18.6,141.6,50.98,0.28,4.3972,0.4384,1.8768,0.5165,3.2352,0.3583,87.3779,0.3409,58.951,0.028074163,40.434,0.056957016,17.121,0.07750715,6.565,0.09596344,,,1.041,0.11815562,4.61,7,7,7,7,1,0
1123,0.509207807,2920.679681,2670.234127,0.914250934,14.5,14.5,27,2.97,1.0188,0.4116,0.3871,0.446,0.9103,0.3401,25.5176,0.316,38.178,0.039001518,75.608,0.042746801,36.027,0.038221333,16.164,0.03557288,3.12,,2.275,0.082637355,7.92,7,7,7,7,1,0
1124,0.108346457,3.48500217,42.37028954,12.15789474,18.1,108.7,53.87,0.08,0.1663,0.4794,0.0687,0.4778,0.2928,0.2921,4.3101,0.2972,5.184,0.032021604,5.791,0.031255395,1.762,0.023269014,0.676,0.054733727,,,,,1.72,7,7,7,7,1,0
1126,1.042330595,766.8696451,2809.396194,3.663459901,15.2,48.3,41.9,0.19,0.4469,0.1823,0.1785,0.4637,0.212,0.3723,8.4458,0.2774,23.176,0.046988263,24.578,0.089470253,11.028,0.079524845,6.208,0.103092775,,,0.402,0.26119402,7.87,7,7,7,7,0,0
1127,1.152904656,742.2059577,8309.12756,11.19517766,19,87.6,42.78,0.15,1.0073,0.4026,0.3066,0.577,0.7747,0.3589,16.3737,0.3755,29.366,0.046993121,23.539,0.074132291,8.261,0.049872898,4.371,0.14596203,,,1.262,0.15372425,12.38,7,7,7,7,0,0
1128,0.683912543,1512.693097,24206.40971,16.00219486,18.4,138,52.98,0.85,3.2616,0.1866,1.4642,0.2623,7.7972,0.1541,116.2736,0.1124,108.117,0.02882988,113.317,0.046550827,37.391,0.04209569,15.51,0.042875566,2.18,,2.818,0.091554284,7.82,7,7,7,7,0,0
1129,0.755773672,134.8745793,1427.647422,10.585,16.7,110.9,70.05,0.06,0.5263,0.7312,0.5105,0.8975,4.6867,0.3292,30.5694,0.3953,19.663,0.1208360843981463,24.275,0.061709579,6.904,0.14513326,3.258,0.3321056,,,,,4.25,7,7,7,7,1,0
1132,0.960766667,675.3166388,5574.845987,8.255158642,17,82.8,45.44,0.19,1.1723,0.3524,0.4296,0.3743,0.6024,0.2681,27.6366,0.1566,37.113,0.029800877,40.702,0.04297086,13.89,0.049028076,5.529,0.06619642,,,,,7.79,7,7,7,7,0,0
1133,0.804794521,1568.780171,471.9747783,0.30085463,10.8,10.1,34.38,0.64,0.0753,0.0971,0.0183,0.5185,0.0414,0.2641,1.1675,0.3679,5.047,0.06538538,20.112,0.071151551,10.837,0.05942604,4.547,0.08555091,,,,,7.05,7,7,7,7,0,0
1134,0.167081545,58.82696126,6757.662654,114.8735632,30.9,371.1,50.92,0.55,,,0.2738,0.8574,2.5557,0.5981,,,82.635,0.03793792,56.671,0.018527994,11.18,0.02826476,3.705,0.048582997,1.23,,1.056,0.14393939,4.58,7,7,7,7,1,0
1136,0.826444201,416.8026647,908.1712634,2.17889985,14.4,32.4,40.33,0.16,0.1765,0.4484,0.0658,0.5486,0.0906,0.5734,1.9802,0.7989,8.751,0.098960118,15.699,0.07350787,5.333,0.08156759,2.737,0.19108513,,,,,7.63,7,7,7,7,1,0
1140,0.3744,57.10848,346.112,6.060606061,14.4,91,49.35,0.12,0.1593,1.2333,0.1169,0.8059,0.2106,0.5563,8.3846,0.4047,4.252,0.051034805,7.858,0.055866634,2.743,0.03864382,1.183,0.049873207,,,,,4.16,7,7,7,7,0,0
1141,1.058068057,757.4801638,2980.771179,3.935114504,14.2,61.7,46.15,0.18,0.9046,1.0709,0.4107,1.2117,0.3557,1.2555,13.4093,0.9868,15.393,0.079646589,22.712,0.08889574,6.716,0.24880882,,,,,,,7.65,7,7,7,7,0,0
1142,0.830717489,2753.407921,5141.851083,1.867449804,17.1,19.1,24.54,1.06,7.13,1.1146,2.2979,1.7467,,,245.9005,1.2866,108.18,0.190358665,191.245,0.083651861,67.242,0.08876893,26.877,0.10700598,3.34,,,,7.8,7,7,0,7,0,0
1143,0.513333333,439.1271111,14902.70756,33.93711565,23.3,179.5,48.76,0.44,6.19,0.4586,2.6966,0.3587,12.5436,0.1398,174.4382,0.257,314.215,0.04281145,167.926,0.076480119,67.702,0.06623142,24.627,0.05648272,2.83,,1.425,0.2617544,4.34,7,7,7,7,1,0
1144,0.886045142,554.6629028,430.9731294,0.777000097,12.6,16.7,34.27,0.19,0.2044,0.3738,0.0615,0.4967,0.0631,0.4215,3.7489,0.1765,14.385,0.1831074079209249,37.344,0.1357647860877618,16.962,0.18010849,5.912,0.2927943,0.4,0.19999999,,,4.32,7,7,7,7,0,0
1145,0.533470226,595.3079511,1794.738253,3.014806454,13.5,53.8,47.3,0.56,1.6835,0.3159,0.6935,0.3107,0.8202,0.3694,27.4598,0.3423,25.2,0.042301587,45.791,0.061758862,22.783,0.05508493,10.943,0.050534587,1.05,,1.119,0.26720285,4.33,7,7,7,7,0,0
1146,0.792430087,504.0306513,280.5392265,0.5565916,13.4,10.2,20.75,0.21,0.2692,0.6191,0.1073,0.4785,0.189,0.3453,9.3155,0.2602,27.681,0.086991077,30.712,0.056687941,13.721,0.051162455,6.827,0.061373957,0.353,0.20113316,0.53,0.23773587,4.75,7,7,7,7,0,0
1147,0.902175227,714.9741915,1538.686391,2.15208662,13.8,35.7,41.54,0.23,0.2498,0.3398,0.1049,0.3048,0.1087,0.3235,8.1317,0.0788,14.869,0.037056964,23.576,0.095817783,9.564,0.098703474,5.005,0.18561439,0.36,0.19999999,,,7.11,7,7,7,7,0,0
1148,0.330492958,470.4113408,19130.36375,40.66730986,23.9,208.7,77.03,1.14,5.2559,0.6098,,,,,272.8993,0.6886,272.771,0.064416669,88.79,0.1852348294125468,55.508,0.1170462,19.204,0.041605916,3.36,,,,4.94,7,0,0,7,0,0
1150,0.223326316,79.22794903,2792.287323,35.24371585,21.5,218.4,50.35,0.44,1.3423,0.678,0.3926,0.6117,1.2228,0.364,,,39.18,0.061970392,24.109,0.070927871,9.109,0.087825224,,,,,,,4.42,7,7,7,7,1,0
1152,0.423732057,251.646107,2061.447311,8.191850594,17.2,80.9,72.19,0.37,2.57,0.3778,0.9741,0.5327,3.4237,0.2993,46.3839,0.4037,45.334,0.028323114,43.303,0.031752996,18.269,0.021238165,6.957,0.12304155,,,1.925,0.12363637,4.32,7,7,7,7,1,0
1153,0.517881944,1927.601752,8992.310464,4.665025052,15.6,59.9,45.59,1.89,0.331,0.4167,0.0883,0.546,0.2979,0.49,28.4765,0.3259,47.596,0.037713252,58.762,0.1212348128463845,43.758,0.040152658,,,1.07,,,,7.85,7,7,7,7,0,0
1154,0.596800434,148.1630786,14875.9405,100.4024797,36.4,237,42.53,0.11,13.6266,0.5761,6.8577,0.5363,,,670.0142,0.3838,160.783,0.006213344,46.797,0.2987157315971693,18.812,0.25303,,,,,,,7.75,7,7,0,7,1,0
1155,0.689929329,1043.566678,14421.90194,13.81981836,17.1,139,60.22,0.58,1.3032,0.585,0.792,0.411,4.3402,0.6811,60.954,0.6115,56.312,0.057287968,55.058,0.1026008966516524,18.665,0.06729172,10.661,0.048682112,0.871,0.19977038,,,7.81,7,7,7,7,1,0
1156,0.704104389,1153.146776,7167.620469,6.215705247,16.2,70.9,53.33,0.62,0.8982,0.3071,0.2322,0.4331,1.462,0.3032,27.1757,0.227,41.906,0.09740848,59.014,0.070762872,18.641,0.079824045,,,,,3.931,0.08343933,7.81,7,7,7,7,0,0
1158,0.318063315,172.7638019,1981.911321,11.47179732,18.6,95.1,44.64,0.44,1.9017,1.4395,0.8641,1.4631,,,,,36.448,0.051141351,25.542,0.001879258,8.394,0.19907077,,,1.355,0.2,,,4.88,7,7,7,7,0,0
1159,0.592215709,638.5871247,2238.181071,3.504895393,14.3,53.4,49.33,0.48,0.4392,0.3333,0.1275,0.2995,0.4743,0.2406,11.2239,0.2064,16.147,0.034743295,29.808,0.083433977,15.969,0.09787714,4.101,0.07022677,,,1.277,0.12607674,6.92,7,7,7,7,0,0
1161,0.587152318,107.2628569,422.7735012,3.941471572,16,45.6,40.26,0.08,0.155,0.3631,0.0746,0.4954,0.0862,0.4686,2.8634,0.3125,14.303,0.049709853,13.889,0.049823599,5.341,0.12132559,,,,,,,4.29,7,7,7,7,0,0
1162,0.650289017,1744.525847,17326.07993,9.931684279,19.2,78.2,47.19,1.08,0.3181,0.3136,0.1296,0.3854,1.8822,0.2426,36.2837,0.1849,51.502,0.02143606,64.166,0.015272886,18.929,0.019441068,7.125,0.013052632,0.9,,0.328,0.2804878,12.5,7,7,7,7,1,0
1163,0.61243973,51.20031171,876.2567632,17.11428571,20.5,115.6,44.96,0.04,0.2264,0.7433,0.103,0.6044,0.2198,0.4836,8.6901,0.3433,21.837,0.067637496,22.551,0.1220345037231201,6.843,0.08884992,1.793,0.08923592,,,,,4.38,7,7,7,7,1,0
1165,1.07823871,553.3929822,35302.15657,63.79220138,25.2,290.1,49.91,0.13,0.8459,0.2798,0.5457,0.3933,2.0442,0.2604,56.7051,0.0998,48.608,0.017260533,25.861,0.018638103,7.3,0.033561643,2.559,0.05158265,,,0.23,0.3521739,14.79,7,7,7,7,0,0
1166,0.280510441,623.2660246,24375.90802,39.10995796,26.3,172.5,47.13,2.12,,,1.8313,0.9389,9.1515,0.8713,136.4154,0.8724,163.379,0.029661096,100.559,0.027734962,26.191,0.059142455,9.294,0.24123092,2.38,,,,7.8,7,7,7,7,1,0
1168,0.87122695,737.952868,8513.119864,11.53612952,18.6,94.2,49.28,0.26,1.0739,1.15,0.7463,1.0492,3.7975,0.6794,69.2592,1.0512,55.296,0.045663341,57.994,0.020191744,18.626,0.047245786,7.394,0.034487423,0.69,,0.937,0.16115262,7.63,7,7,7,7,1,0
1169,0.292579853,254.656173,11233.74362,44.11337643,23.5,231.7,51.97,0.8,1.8479,0.401,0.8972,0.464,,,142.1505,0.1995,152.467,0.026359803,110.34,0.024007612,31.757,0.022766633,9.685,0.102219924,2.26,,3.759,0.08193668,4.58,7,7,0,7,0,0
1170,0.359983713,850.482043,24538.1667,28.85206913,23.5,155.2,51.79,1.75,1.4872,0.2486,0.8685,0.3575,,,122.9315,0.1373,181.002,0.019071612,146.902,0.022348232,40.848,0.031164316,12.069,0.10647112,2.11,,2.962,0.08507766,7.13,7,7,0,7,0,0
1172,0.42437432,102.4348744,1875.197588,18.30624187,21.1,114.6,43.3,0.15,,,0.3988,0.8315,0.8417,0.7176,,,19.199,0.074899732,9.115,0.074382882,4.067,0.29309073,,,,,,,7.5,7,7,7,7,1,0
1173,1.083951165,3367.726624,14525.95205,4.313281233,13.7,73.8,54.86,0.76,3.4505,0.4885,1.2111,0.6052,5.8577,0.3159,102.5506,0.3048,50.912,0.074442174,82.611,0.1111716359232885,36.198,0.27573344,,,1.039,0.2001925,,,7.63,7,7,7,7,0,0
1174,0.488211321,769.0851748,5832.794854,7.584068768,17.9,69.2,44.54,0.87,0.5189,1.8369,0.036,0.7694,0.1962,0.2957,8.8826,0.1877,18.691,0.025038788,20.367,0.031668875,6.814,0.037716467,2.264,0.11174911,0.48,,0.388,0.30670103,12.44,7,7,7,7,0,0
1175,0.240976139,190.0705829,353.0823159,1.857637886,13.9,30.8,42,0.87,0.099,0.1823,0.0363,0.3844,0.0784,0.4048,3.389,0.1222,7.954,0.021624341,8.562,0.071945807,6.894,0.07209168,,,,,,,4.83,7,7,7,7,0,0
1177,0.740775,228.0540544,10768.96257,47.22109675,26.2,200.2,49.55,0.11,,,1.5331,0.5081,7.3083,0.2882,112.3823,0.402,110.033,0.083874838,39.288,0.1167277531477225,17.445,0.3103468,,,0.457,0.19912472,,,7.14,7,7,7,7,0,0
1178,0.42014433,1121.188264,12626.67794,11.26187131,19.3,88.8,45.71,1.71,13.1652,0.6082,6.0145,0.6975,,,428.1351,0.5265,211.772,0.048231115,236.057,0.059816061,86.467,0.044548787,28.97,0.035899207,4.79,,9.416,0.06563296,4.97,7,7,0,7,1,0
1182,0.836776145,1765.361894,16996.35695,9.627689943,19.4,73.7,41.96,0.67,,,0.0139,0.6627,,,10.8163,0.2961,74.737,0.044328779,63.8,0.030454545,22.087,0.04781093,8.532,0.06305673,1.92,,3.898,0.09645972,11.39,7,7,7,7,1,0
1186,0.593849417,46.33123006,394.7432047,8.520024272,17.2,83.6,46.95,0.03,,,,,0.0877,0.9356,,,6.956,0.047728578,5.466,0.1000731779985536,2.27,0.065638766,1.098,0.042805098,,,,,5,7,7,7,7,1,0
1187,0.677788462,212.7526627,4300.891688,20.2154541,21,129.8,45.92,0.12,2.3105,0.496,0.8735,0.4916,1.4313,0.3666,43.6088,0.3642,82.714,0.046292042,58.201,0.034741672,18.922,0.05919036,7.014,0.08953522,0.406,0.1995074,0.404,0.24257424,4.77,7,7,7,7,1,0
1188,0.776801406,2010.037281,173034.92,86.08542818,28.4,322.6,59.58,0.88,5.4645,0.4329,3.3645,0.5991,,,559.1446,0.333,486.004,0.024726134,268.522,0.030355055,67.043,0.021970974,26.251,0.020380177,4.37,,4.285,0.07607935,10.4,7,7,0,7,1,0
1190,1.089434889,279.326176,1554.632733,5.565653585,16.4,61.7,43.32,0.06,0.0698,0.8254,0.0176,0.4472,0.0262,0.4471,1.0956,0.2979,3.644,0.032656422,4.603,0.07994786,1.392,0.0862069,,,,,,,14.78,7,7,7,7,0,0
1191,0.531423445,606.8467011,5341.386779,8.801871658,19.1,69.5,41.7,0.58,0.2539,0.3497,0.0792,0.4255,0.2918,0.3148,20.534,0.2129,58.085,0.034070758,48.149,0.043510769,14.256,0.37920877,4.434,0.26680198,0.82,,,,7.53,7,7,7,7,1,0
1192,0.5312,555.52896,8447.56736,15.20634921,19.2,2.3,48.2,0.48,1.7174,0.2857,0.7224,0.3549,3.0602,0.178,56.791,0.2521,71.191,0.038417776,57.679,0.035888277,21.267,0.0390276,7.86,0.16984732,1.44,,0.747,0.14190094,6.64,7,7,7,7,1,0
