iter	Passed	Remaining
613	1143	718
614	1144	716
615	1146	714
616	1148	713
617	1150	711
618	1152	709
619	1154	707
620	1156	705
621	1157	703
622	1159	701
623	1161	699
624	1163	698
625	1165	696
626	1167	694
627	1169	692
628	1171	690
629	1172	688
630	1174	686
631	1176	685
632	1178	683
633	1180	681
634	1182	679
635	1184	677
636	1186	675
637	1188	674
638	1189	672
639	1191	670
640	1193	668
641	1195	666
642	1197	664
643	1199	663
644	1201	661
645	1203	659
646	1204	657
647	1206	655
648	1208	653
649	1210	651
650	1212	650
651	1214	648
652	1216	646
653	1218	644
654	1219	642
655	1221	640
656	1223	638
657	1225	637
658	1227	635
659	1229	633
660	1231	631
661	1233	629
662	1234	627
663	1236	625
664	1238	623
665	1240	622
666	1242	620
667	1244	618
668	1245	616
669	1247	614
670	1249	612
671	1251	610
672	1253	608
673	1255	607
674	1257	605
675	1258	603
676	1260	601
677	1262	599
678	1264	597
679	1266	595
680	1268	593
681	1269	592
682	1271	590
683	1273	588
684	1275	586
685	1277	584
686	1279	582
687	1280	580
688	1282	579
689	1284	577
690	1286	575
691	1288	573
692	1290	571
693	1291	569
694	1293	567
695	1295	565
696	1297	564
697	1299	562
698	1301	560
699	1303	558
700	1304	556
701	1306	554
702	1308	552
703	1310	550
704	1312	549
705	1314	547
706	1316	545
707	1317	543
708	1319	541
709	1321	539
710	1323	537
711	1325	536
712	1327	534
713	1328	532
714	1330	530
715	1332	528
716	1334	526
717	1336	524
718	1338	522
719	1339	521
720	1341	519
721	1343	517
722	1345	515
723	1347	513
724	1349	511
725	1351	509
726	1353	508
727	1354	506
728	1356	504
729	1358	502
730	1360	500
731	1362	498
732	1364	496
733	1365	495
734	1367	493
735	1369	491
736	1371	489
737	1373	487
738	1375	485
739	1377	483
740	1379	482
741	1381	480
742	1382	478
743	1384	476
744	1386	474
745	1388	472
746	1390	470
747	1392	469
748	1394	467
749	1396	465
750	1398	463
751	1399	461
752	1401	459
753	1403	457
754	1405	456
755	1407	454
756	1409	452
757	1411	450
758	1413	448
759	1415	446
760	1416	445
761	1418	443
762	1420	441
763	1422	439
764	1424	437
765	1426	435
766	1428	433
767	1430	432
768	1432	430
769	1434	428
770	1436	426
771	1438	424
772	1439	422
773	1441	420
774	1443	419
775	1445	417
776	1447	415
777	1449	413
778	1451	411
779	1453	409
780	1454	407
781	1456	406
782	1458	404
783	1460	402
784	1462	400
785	1464	398
786	1466	396
787	1467	394
788	1469	393
789	1471	391
790	1473	389
791	1475	387
792	1477	385
793	1478	383
794	1480	381
795	1482	379
796	1484	378
797	1486	376
798	1488	374
799	1489	372
800	1491	370
801	1493	368
802	1495	366
803	1497	365
804	1499	363
805	1501	361
806	1502	359
807	1504	357
808	1506	355
809	1508	353
810	1509	351
811	1511	350
812	1513	348
813	1515	346
814	1517	344
815	1519	342
816	1521	340
817	1522	338
818	1524	336
819	1526	335
820	1528	333
821	1530	331
822	1532	329
823	1534	327
824	1536	325
825	1537	323
826	1539	322
827	1541	320
828	1543	318
829	1545	316
830	1547	314
831	1548	312
832	1550	310
833	1552	309
834	1554	307
835	1556	305
836	1558	303
837	1560	301
838	1561	299
839	1563	297
840	1565	295
841	1567	294
842	1569	292
843	1571	290
844	1573	288
845	1574	286
846	1576	284
847	1578	282
848	1580	281
849	1582	279
850	1584	277
851	1586	275
852	1588	273
853	1590	271
854	1591	269
855	1593	268
856	1595	266
857	1597	264
858	1599	262
859	1601	260
860	1602	258
861	1604	256
862	1606	255
863	1608	253
864	1610	251
865	1612	249
